headerdatestamp|headeridentifier|headersetSpec|metadata.mods.accessCondition#text|metadata.mods.accessCondition@type|metadata.mods.identifier.0#text|metadata.mods.identifier.0@type|metadata.mods.identifier.1|metadata.mods.language.languageTerm#text|metadata.mods.language.languageTerm@authority|metadata.mods.language.languageTerm@type|metadata.mods.location.holdingSimple.copyInformationshelfLocator|metadata.mods.locationphysicalLocation|metadata.mods.name.role.roleTerm#text|metadata.mods.name.role.roleTerm@authority|metadata.mods.name.role.roleTerm@type|metadata.mods.name.role.roleTerm@valueURI|metadata.mods.name@authority|metadata.mods.name@valueURI|metadata.mods.namenamePart|metadata.mods.originInfo.dateCreated.0|metadata.mods.originInfo.dateCreated.1#text|metadata.mods.originInfo.dateCreated.1@encoding|metadata.mods.originInfo.dateCreated.1@keyDate|metadata.mods.originInfo.dateCreated.1@point|metadata.mods.originInfo.dateCreated.1@qualifier|metadata.mods.originInfo.dateCreated.2#text|metadata.mods.originInfo.dateCreated.2@encoding|metadata.mods.originInfo.dateCreated.2@keyDate|metadata.mods.originInfo.dateCreated.2@point|metadata.mods.originInfo.place.0.placeTerm#text|metadata.mods.originInfo.place.0.placeTerm@type|metadata.mods.originInfo.place.0@supplied|metadata.mods.originInfo.place.1.placeTerm#text|metadata.mods.originInfo.place.1.placeTerm@type|metadata.mods.originInfo.place.1@supplied|metadata.mods.originInfo.place.2.placeTerm#text|metadata.mods.originInfo.place.2.placeTerm@type|metadata.mods.originInfo.place.2@supplied|metadata.mods.originInfo.place.3.placeTerm#text|metadata.mods.originInfo.place.3.placeTerm@type|metadata.mods.originInfo.place.3@supplied|metadata.mods.originInfo.place.placeTerm#text|metadata.mods.originInfo.place.placeTerm@type|metadata.mods.originInfo.place@supplied|metadata.mods.originInfodateIssued|metadata.mods.originInfopublisher|metadata.mods.physicalDescription.form#text|metadata.mods.physicalDescription.form@authority|metadata.mods.physicalDescription.form@valueURI|metadata.mods.recordInfo.languageOfCataloging.languageTerm#text|metadata.mods.recordInfo.languageOfCataloging.languageTerm@authority|metadata.mods.recordInfo.languageOfCataloging.languageTerm@type|metadata.mods.recordInforecordContentSource|metadata.mods.recordInforecordIdentifier|metadata.mods.recordInforecordOrigin|metadata.mods.relatedItem.0.titleInfotitle|metadata.mods.relatedItem.0@displayLabel|metadata.mods.relatedItem.0@type|metadata.mods.relatedItem.1.identifier#text|metadata.mods.relatedItem.1.identifier@type|metadata.mods.relatedItem.1.titleInfotitle|metadata.mods.relatedItem.1@displayLabel|metadata.mods.relatedItem.1@type|metadata.mods.subject.0.name@authority|metadata.mods.subject.0.name@valueURI|metadata.mods.subject.0.namenamePart|metadata.mods.subject.0@authority|metadata.mods.subject.0@valueURI|metadata.mods.subject.0topic|metadata.mods.subject.1.cartographicscoordinates|metadata.mods.subject.1.geographic#text|metadata.mods.subject.1.geographic@authority|metadata.mods.subject.1.geographic@valueURI|metadata.mods.subject.1.name@authority|metadata.mods.subject.1.name@valueURI|metadata.mods.subject.1.namenamePart|metadata.mods.subject.1@authority|metadata.mods.subject.1@valueURI|metadata.mods.subject.1geographic|metadata.mods.subject.1topic|metadata.mods.subject.2.cartographicscoordinates|metadata.mods.subject.2.name@authority|metadata.mods.subject.2.name@valueURI|metadata.mods.subject.2.namenamePart|metadata.mods.subject.2geographic|metadata.mods.subject.2topic|metadata.mods.subject.3.namenamePart|metadata.mods.subject.cartographicscoordinates|metadata.mods.subject.name@authority|metadata.mods.subject.name@valueURI|metadata.mods.subject.namenamePart|metadata.mods.subjectgeographic|metadata.mods.subjecttopic|metadata.mods.titleInfotitle|metadata.mods@version|metadata.mods@xmlns|metadata.mods@xmlns:xlink|metadata.mods@xmlns:xs|metadata.mods@xmlns:xsi|metadata.mods@xsi:schemaLocation|metadata.modsabstract|metadata.modsnote|metadata.modstypeOfResource
2018-05-03T23:05:09Z|oai:utklib:tenncities_331|collections_tenncities|The copyright interests in this item remain with the creator. For more information, contact Special Collections at special@utk.edu.|use and reproduction|0012_000067_000431_0001|local|https://digital.lib.utk.edu/collections/islandora/object/tenncities%3A331|zxx|iso639-2b|code|Box 2, Folder 6|University of Tennessee, Knoxville. Special Collections|Creator|marcrelator|text|http://id.loc.gov/vocabulary/relators/cre|    |    |Thompsons Incorporated|1934 - 1943|1934|edtf|yes|start|    |1943|edtf|yes|end|    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |photographs|aat|http://vocab.getty.edu/aat/300046300|eng|iso639-2b|code|University of Tennessee, Knoxville. Libraries|record_spc_4087|Created and edited in general conformance to MODS Guidelines (Version 3.5).|Special Collections Online|Project|host|MS.0951|local|Photographs of Tennessee Cities Collection|Collection|host|    |    |    |    |    |Hotels--Tennessee--Knoxville|    |    |    |    |    |    |    |    |    |    |Knoxville (Tenn.)--Buildings, structures, etc.|    |    |    |Standard News Agency|    |    |    |    |    |    |    |    |    |Farragut Hotel|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Named after Admiral David Glasgow Farragut, the Hotel Farragut opened on the corner of Gay and Clinch (the site of the old Imperial Hotel) on February 1, 1919. It flourished until 1929 when the Andrew Johnson Hotel opened nearby, after which time the two hotels provided each other with stiff competition. The Farragut closed in 1977 and was converted into office space in 1978.|    |still image
2018-05-03T23:05:09Z|oai:utklib:tenncities_332|collections_tenncities|The copyright interests in this item remain with the creator. For more information, contact Special Collections at special@utk.edu.|use and reproduction|0012_000067_000432_0001|local|https://digital.lib.utk.edu/collections/islandora/object/tenncities%3A332|zxx|iso639-2b|code|Box 2, Folder 6|University of Tennessee, Knoxville. Special Collections|Creator|marcrelator|text|http://id.loc.gov/vocabulary/relators/cre|    |    |unknown|1937 - 1964|1937|edtf|yes|start|    |1964|edtf|yes|end|    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |photographs|aat|http://vocab.getty.edu/aat/300046300|eng|iso639-2b|code|University of Tennessee, Knoxville. Libraries|record_spc_4088|Created and edited in general conformance to MODS Guidelines (Version 3.5).|Special Collections Online|Project|host|MS.0951|local|Photographs of Tennessee Cities Collection|Collection|host|    |    |    |    |    |Knoxville (Tenn.)--Buildings, structures, etc.|    |    |    |    |    |    |    |    |    |    |Hotels--Tennessee--Knoxville|    |    |    |    |    |    |    |    |    |    |    |    |    |Whittle Springs Hotel|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|The original Whittle Springs Hotel was built in about 1902 about three miles to the north of Knoxville. It advertised such conveniences as electric lights, baths, unexcelled cuisine, and both telephone and telegraph connections. This structure burned in 1919, and the second Whittle Springs Hotel (shown) was constructed on the same site. This building was razed in 1964.|    |still image
2018-05-03T23:05:09Z|oai:utklib:tenncities_333|collections_tenncities|The copyright interests in this item remain with the creator. For more information, contact Special Collections at special@utk.edu.|use and reproduction|0012_000067_000433_0001|local|https://digital.lib.utk.edu/collections/islandora/object/tenncities%3A333|zxx|iso639-2b|code|Box 2, Folder 6|University of Tennessee, Knoxville. Special Collections|    |    |    |    |    |    |    |1920|1920|edtf|yes|    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |photographs|aat|http://vocab.getty.edu/aat/300046300|eng|iso639-2b|code|University of Tennessee, Knoxville. Libraries|record_spc_4089|Created and edited in general conformance to MODS Guidelines (Version 3.5).|Special Collections Online|Project|host|MS.0951|local|Photographs of Tennessee Cities Collection|Collection|host|    |    |    |    |    |Hotels--Tennessee--Knoxville|    |    |    |    |    |    |    |    |    |    |Knoxville (Tenn.)--Buildings, structures, etc.|    |naf|http://id.loc.gov/authorities/names/no2002081505|E.C. Kropp Co.|    |    |    |    |    |    |    |    |    |Farragut Hotel|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Named after Admiral David Glasgow Farragut, the Hotel Farragut opened on the corner of Gay and Clinch (the site of the old Imperial Hotel) on February 1, 1919. It flourished until 1929 when the Andrew Johnson Hotel opened nearby, after which time the two hotels provided each other with stiff competition. The Farragut closed in 1977 and was converted into office space in 1978.|    |still image
2018-05-03T23:05:09Z|oai:utklib:tenncities_334|collections_tenncities|The copyright interests in this item remain with the creator. For more information, contact Special Collections at special@utk.edu.|use and reproduction|0012_000067_000434_0001|local|https://digital.lib.utk.edu/collections/islandora/object/tenncities%3A334|zxx|iso639-2b|code|Box 2, Folder 6|University of Tennessee, Knoxville. Special Collections|    |    |    |    |    |    |    |1952 - 1961|1952|edtf|yes|start|    |1961|edtf|yes|end|    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |photographs|aat|http://vocab.getty.edu/aat/300046300|eng|iso639-2b|code|University of Tennessee, Knoxville. Libraries|record_spc_4090|Created and edited in general conformance to MODS Guidelines (Version 3.5).|Special Collections Online|Project|host|MS.0951|local|Photographs of Tennessee Cities Collection|Collection|host|    |    |    |    |    |Hotels--Tennessee--Knoxville|    |    |    |    |    |    |    |    |    |    |Knoxville (Tenn.)--Buildings, structures, etc.|    |    |    |Werner News Agency|    |    |    |    |    |    |    |    |    |Hotel Farragut|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Named after Admiral David Glasgow Farragut, the Hotel Farragut opened on the corner of Gay and Clinch (the site of the old Imperial Hotel) on February 1, 1919. It flourished until 1929 when the Andrew Johnson Hotel opened nearby, after which time the two hotels provided each other with stiff competition. The Farragut closed in 1977 and was converted into office space in 1978.|    |still image
2018-05-03T23:05:09Z|oai:utklib:tenncities_335|collections_tenncities|The copyright interests in this item remain with the creator. For more information, contact Special Collections at special@utk.edu.|use and reproduction|0012_000067_000435_0001|local|https://digital.lib.utk.edu/collections/islandora/object/tenncities%3A335|zxx|iso639-2b|code|Box 2, Folder 6|University of Tennessee, Knoxville. Special Collections|    |    |    |    |    |    |    |1934|1934|edtf|yes|    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |photographs|aat|http://vocab.getty.edu/aat/300046300|eng|iso639-2b|code|University of Tennessee, Knoxville. Libraries|record_spc_4091|Created and edited in general conformance to MODS Guidelines (Version 3.5).|Special Collections Online|Project|host|MS.0951|local|Photographs of Tennessee Cities Collection|Collection|host|    |    |    |    |    |Hotels--Tennessee--Knoxville|    |    |    |    |    |    |    |    |    |    |Knoxville (Tenn.)--Buildings, structures, etc.|    |naf|http://id.loc.gov/authorities/names/no2002081505|E.C. Kropp Co.|    |    |    |    |    |    |    |    |    |Hotel Andrew Johnson|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|The Andrew Johnson Hotel opened on Gay Street in 1929 and prospered throughout the Great Depression. Its numerous guests included Jean Paul Sarte, Duke Ellington, Amelia Erhart, Liberace, Tony Perkins, and Sergei Rachmaninoff. Knox County purchased the building in 1990, and is considering selling the property for a mix of residential and commercial uses as of June 2007. This particular postcard was mailed on October 13, 1934 from Chattanooga.|    |still image
2018-05-03T23:05:09Z|oai:utklib:tenncities_336|collections_tenncities|The copyright interests in this item remain with the creator. For more information, contact Special Collections at special@utk.edu.|use and reproduction|0012_000067_000436_0001|local|https://digital.lib.utk.edu/collections/islandora/object/tenncities%3A336|zxx|iso639-2b|code|Box 2, Folder 6|University of Tennessee, Knoxville. Special Collections|    |    |    |    |    |    |    |1937|1937|edtf|yes|    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |photographs|aat|http://vocab.getty.edu/aat/300046300|eng|iso639-2b|code|University of Tennessee, Knoxville. Libraries|record_spc_4092|Created and edited in general conformance to MODS Guidelines (Version 3.5).|Special Collections Online|Project|host|MS.0951|local|Photographs of Tennessee Cities Collection|Collection|host|    |    |    |    |    |Hotels--Tennessee--Knoxville|    |    |    |    |    |    |    |    |    |    |Knoxville (Tenn.)--Buildings, structures, etc.|    |naf|http://id.loc.gov/authorities/names/no2002081505|E.C. Kropp Co.|    |    |    |    |    |    |    |    |    |Three-Picture Postcard|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|This unusual postcard shows the Hotel Farragut on Gay Street, the TVA's Norris Dam (finished in 1936), and the Great Smoky Mountains National Park (formally dedicated in 1940). This card was mailed from Black Mountain, North Carolina, on July 14, 1937.|    |still image
2018-05-03T23:05:10Z|oai:utklib:tenncities_337|collections_tenncities|The copyright interests in this item remain with the creator. For more information, contact Special Collections at special@utk.edu.|use and reproduction|0012_000067_000437_0001|local|https://digital.lib.utk.edu/collections/islandora/object/tenncities%3A337|zxx|iso639-2b|code|Box 2, Folder 6|University of Tennessee, Knoxville. Special Collections|    |    |    |    |    |    |    |1937 - 1964|1937|edtf|yes|start|    |1964|edtf|yes|end|    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |photographs|aat|http://vocab.getty.edu/aat/300046300|eng|iso639-2b|code|University of Tennessee, Knoxville. Libraries|record_spc_4093|Created and edited in general conformance to MODS Guidelines (Version 3.5).|Special Collections Online|Project|host|MS.0951|local|Photographs of Tennessee Cities Collection|Collection|host|    |    |    |    |    |Hotels--Tennessee|    |    |    |    |    |    |    |    |    |    |Knoxville (Tenn.)--Buildings, structures, etc.|    |naf|http://id.loc.gov/authorities/names/no2002081505|E.C. Kropp Co.|    |    |    |    |    |    |    |    |    |Whittle Springs Hotel|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|The original Whittle Springs Hotel was built in about 1902 about three miles to the north of Knoxville. It advertised such conveniences as electric lights, baths, unexcelled cuisine, and both telephone and telegraph connections. This structure burned in 1919, and the second Whittle Springs Hotel (shown) was constructed on the same site. This building was razed in 1964.|    |still image
2018-05-03T23:05:10Z|oai:utklib:tenncities_338|collections_tenncities|The copyright interests in this item remain with the creator. For more information, contact Special Collections at special@utk.edu.|use and reproduction|0012_000067_000438_0001|local|https://digital.lib.utk.edu/collections/islandora/object/tenncities%3A338|zxx|iso639-2b|code|Box 2, Folder 6|University of Tennessee, Knoxville. Special Collections|    |    |    |    |    |    |    |1906|1906|edtf|yes|    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |photographs|aat|http://vocab.getty.edu/aat/300046300|eng|iso639-2b|code|University of Tennessee, Knoxville. Libraries|record_spc_4094|Created and edited in general conformance to MODS Guidelines (Version 3.5).|Special Collections Online|Project|host|MS.0951|local|Photographs of Tennessee Cities Collection|Collection|host|    |    |    |    |    |Knoxville (Tenn.)--Buildings, structures, etc.|    |    |    |    |    |    |Reese & Read|    |    |    |    |    |naf|http://id.loc.gov/authorities/names/n50051650|Brownlow, William Gannaway, 1805-1877|    |    |    |    |    |    |    |    |    |"Portrait, Residence, and Office of ""Parson"" Brownlow"|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|"Controversial Methodist preacher and newspaperman William Gannaway ""Parson"" Brownlow was born in 1805 in Wythe County, Virginia. His zest for confrontation and staunch Union loyalties convinced the Confederacy to expel him from Tennessee during the Civil War, but he returned to Tennessee in March of 1865 when he was elected governor. During his term, Brownlow convinced the legislature to ratify the 14th Amendment (thus sparing Tennessee from Reconstruction) and made great progress toward restoring the State's economic health. He served one term in the US Senate before dying in 1877."|    |still image
2018-05-03T23:05:10Z|oai:utklib:tenncities_339|collections_tenncities|The copyright interests in this item remain with the creator. For more information, contact Special Collections at special@utk.edu.|use and reproduction|0012_000067_000439_0001|local|https://digital.lib.utk.edu/collections/islandora/object/tenncities%3A339|zxx|iso639-2b|code|Box 2, Folder 6|University of Tennessee, Knoxville. Special Collections|    |    |    |    |    |    |    |1910 - 1913|1910|edtf|yes|start|    |1913|edtf|yes|end|    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |photographs|aat|http://vocab.getty.edu/aat/300046300|eng|iso639-2b|code|University of Tennessee, Knoxville. Libraries|record_spc_4095|Created and edited in general conformance to MODS Guidelines (Version 3.5).|Special Collections Online|Project|host|MS.0951|local|Photographs of Tennessee Cities Collection|Collection|host|naf|http://id.loc.gov/authorities/names/n94062292|S.H. Kress & Co.|    |    |    |    |    |    |    |naf|http://id.loc.gov/authorities/names/n80003889|University of Tennessee, Knoxville|    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |Circle Park Neighborhood|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|The Circle Park neighborhood was home to many of Knoxville's richest and most prominent citizens during the early part of the 20th century. The area began to decline in the 1940s, and the University of Tennessee bought most of the neighborhood in the 1950s. Between 1960 and 1968, the University razed the original structures to make way for such buildings as the Andy Holt Tower and the McClung Museum, many of which are still in use.|    |still image
2018-05-03T23:05:10Z|oai:utklib:tenncities_340|collections_tenncities|The copyright interests in this item remain with the creator. For more information, contact Special Collections at special@utk.edu.|use and reproduction|0012_000067_000440_0001|local|https://digital.lib.utk.edu/collections/islandora/object/tenncities%3A340|zxx|iso639-2b|code|Box 2, Folder 6|University of Tennessee, Knoxville. Special Collections|    |    |    |    |    |    |    |1920 - 1929|1920|edtf|yes|start|    |1929|edtf|yes|end|    |    |    |    |    |    |    |    |    |    |    |    |500 West Church Avenue, Knoxville, TN 37902|text|yes|1991|East Tennessee Historical Society|photographs|aat|http://vocab.getty.edu/aat/300046300|eng|iso639-2b|code|University of Tennessee, Knoxville. Libraries|record_spc_4096|Created and edited in general conformance to MODS Guidelines (Version 3.5).|Special Collections Online|Project|host|MS.0951|local|Photographs of Tennessee Cities Collection|Collection|host|    |    |    |    |    |Young Men's Christian Associations--United States--History|    |    |    |    |    |    |    |    |    |    |Knoxville (Tenn.)--Buildings, structures, etc.|    |    |    |International Post Card Co.|    |    |    |    |    |    |    |    |    |Young Men's Christian Association (YMCA)|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Knoxville's first YMCA was organized in 1854 at the Second Presbyterian Church. The organization moved to this structure, standing on the corner of Commerce and State, in 1900. They continued to meet here until 1929, when they moved to a newer edifice on the corner of Locust and Clinch.|    |still image
